school_year,lea_id,school_id,lea_name,school_name,school_level,charter,supervisor_area,pct_nonwhite,pct_direct_cert,state_local_exp,growth_ela_all,growth_math_all
2018,011082,4400,ST. JOSEPH,PERSHING ELEM.,Elementary,0,Northwest,0.14106583072100298,0.23510971786833898,1722682.8800000001,0.470763732879315,1.10670362914679
2018,011082,4420,ST. JOSEPH,PICKETT ELEM.,Elementary,0,Northwest,0.220447284345048,0.16613418530351398,1764582.4,-0.253227489644925,-0.481882716787023
2018,011082,4460,ST. JOSEPH,SKAITH ELEM.,Elementary,0,Northwest,0.220379146919431,0.149289099526066,2383175.28,0.540227149606971,-0.316698470618565
2018,012108,1050,NEELYVILLE R-IV,NEELYVILLE HIGH,Middle,0,Southeast,0.0973782771535581,0.333333333333333,1989031.94,-0.766443726064516,-0.450087109577454
2018,012108,4060,NEELYVILLE R-IV,NEELYVILLE ELEM.,Elementary,0,Southeast,0.11340206185567,0.27319587628866,917932.4400000001,2.19690307387685,2.0926907320753
2018,012109,2050,POPLAR BLUFF R-I,POPLAR BLUFF JR. HIGH,Middle,0,Southeast,0.181141439205955,0.122828784119107,4085848.228,-0.293352716800271,-0.616799868874179
2018,012109,4040,POPLAR BLUFF R-I,POPLAR BLUFF MIDDLE SCHOOL,Elementary,0,Southeast,0.202172096908939,0.326649958228906,5564203.053,-1.85943652111495,-0.278994283152514
2018,012110,4040,TWIN RIVERS R-X,FISK ELEM.,EleMiddle,0,Southeast,0.0145772594752187,0.288629737609329,2192500.65,0.186651536272233,-0.00948241910237648
2018,012110,4060,TWIN RIVERS R-X,QULIN ELEM.,EleMiddle,0,Southeast,0.024137931034482796,0.493103448275862,1510875.6300000001,-0.26359532380688,-0.605802529528007
2018,013054,1050,BRECKENRIDGE R-I,BRECKENRIDGE HIGH,Middle,0,Northwest,0.03125,0.5625,565372.86,-0.418027033685839,-0.32860351110803
2018,013054,4020,BRECKENRIDGE R-I,BRECKENRIDGE ELEM.,Elementary,0,Northwest,0.0740740740740741,0.9259259259259259,161703.75,0.258162039870091,-1.13221495389866
2018,013055,3000,HAMILTON R-II,HAMILTON MIDDLE,Middle,0,Northwest,0.0342465753424658,0.287671232876712,1089216,-0.733070256832012,0.0684987826346572
2018,013055,4020,HAMILTON R-II,HAMILTON ELEM.,Elementary,0,Northwest,0.0367647058823529,0.264705882352941,1695128.3699999999,-0.748357569418686,0.842048226520296
2018,013057,4020,NEW YORK R-IV,NEW YORK ELEM.,EleMiddle,0,Northwest,0,0.631578947368421,401317.54,0.0823455678799584,-0.00917412151571121
2018,013058,4020,COWGILL R-VI,COWGILL ELEM.,EleMiddle,0,Northwest,0,0.6,515260.2,-1.1337221440776,-1.21560393679935
2018,013059,3000,POLO R-VII,POLO MIDDLE,EleMiddle,0,Northwest,0.0796460176991151,0.336283185840708,594381.6,0.318833479101459,1.26371585653504
2018,013059,4020,POLO R-VII,POLO ELEM.,Elementary,0,Northwest,0.0381679389312977,0.442748091603053,1006254.9,-0.789229631504231,-0.933675885759895
2018,013060,4020,MIRABILE C-1,MIRABILE ELEM.,EleMiddle,0,Northwest,0.04,0.42,605642.4,-1.18356080750094,-1.82534144721042
2018,013061,1050,BRAYMER C-4,BRAYMER HIGH,Middle,0,Northwest,0.0689655172413793,0.37931034482758597,1061462.32,-1.53400692628204,-0.431192630805469
2018,013061,4020,BRAYMER C-4,BRAYMER ELEM.,Elementary,0,Northwest,0.046783625730994094,0.64327485380117,970364.4678,-1.20407523073496,-0.510505935504592
2018,013062,4020,KINGSTON 42,KINGSTON ELEM.,EleMiddle,0,Northwest,0.0833333333333334,0.666666666666667,451430.14,0.837724513060147,0.967368750559733
2018,014126,4020,NORTH CALLAWAY CO. R-I,AUXVASSE ELEM.,EleMiddle,0,Central,0.0509554140127388,0.570063694267516,2054632.3199999998,-0.687874572151587,-0.0125699402054216
2018,014126,4040,NORTH CALLAWAY CO. R-I,HATTON-MCCREDIE ELEM.,EleMiddle,0,Central,0.10855263157894701,0.279605263157895,1599801.08,-0.140009858288935,-0.710912730885962
2018,014126,4060,NORTH CALLAWAY CO. R-I,WILLIAMSBURG ELEM.,EleMiddle,0,Central,0.046357615894039694,0.543046357615894,1015979.2864,-1.05173877426551,-1.2468382458329
2018,014127,1050,NEW BLOOMFIELD R-III,NEW BLOOMFIELD HIGH,Middle,0,Central,0.0404984423676012,0.277258566978193,1906645.7600000002,-0.690370282634291,1.27003703559234
2018,014127,4020,NEW BLOOMFIELD R-III,NEW BLOOMFIELD ELEM.,Elementary,0,Central,0.054380664652568,0.302114803625378,1517271.28,0.530853086672614,-0.0535488225013491
2018,014129,3000,FULTON 58,FULTON MIDDLE,Middle,0,Central,0.177858439201452,0.172413793103448,3263232.4518,-1.06087955196675,-1.20399011580939
